Date/Time,PICA-3102,PICA-3102MV,PICA-3130,FICA-3326,FICA-3122,FICA-3113,FICA-3141,TICA-3123,TICA-3125,S3129,S3119
25/11/2021 11:00,0.9,22.76,0.45,2238.58,-0.02,6427.21,3446.1,93.78,83.97,332.02,1
18/10/2021 3:00,0.9,19.25,0.45,2176.54,0.01,6645.01,2996.34,97.81,83.75,3965.96,1
22/10/2021 19:00,0.9,19.76,0.45,2223.11,-0.02,6570.74,3099.34,96.43,84.9,7713.96,1
6/1/2022 11:00,0.83,35.07,0.44,1891.3,0.05,7347.81,3099.69,86.85,78.85,266569.58,1
30/10/2021 3:00,0.88,21.17,0.43,2210.79,-0.02,6049.36,3206.8,91.8,83.24,3408.76,1
15/12/2021 3:00,0.9,22.45,0.45,2143.5,-0.02,6408.35,3474.26,95.3,85.53,269.8,1
6/2/2022 3:00,0.92,19.81,0.44,1962.35,0.09,6801.89,3598.37,92.35,83.33,7996.23,1
14/12/2021 3:00,0.9,21.64,0.45,2146.95,0.05,6421.54,3552.45,92.1,85.04,4328.65,1
6/2/2022 19:00,0.92,20.23,0.45,2170.54,0.05,7057.41,3592.53,93.27,83.61,18163.44,1
8/1/2022 11:00,0.96,22.84,0.44,2216.2,-0.02,5471.9,2986.3,106.38,94.72,3817.7,1
11/1/2022 11:00,0.96,23.58,0.49,2062.69,-0.02,5780.99,3322.25,96.79,84.16,4311.75,1
20/10/2021 11:00,0.9,18.26,0.45,2229.27,-0.02,6835.61,3198.99,94.65,84.29,2825.35,1
14/12/2021 11:00,0.9,22.25,0.45,2156.27,0.05,6570.24,3587.55,91.59,84.98,6666.82,1
18/9/2021 19:00,0.92,21.51,0.46,2361.75,-0.02,6832.27,3498.89,101.33,85.25,3938.77,1
13/2/2022 3:00,0.84,24.11,0.45,2409.97,0.05,7283.56,3605.84,89.03,82.46,3676.79,1
14/2/2022 3:00,0.85,24.04,0.45,2254.5,0.09,7176.07,3603.78,90.24,82.96,1808.12,1
11/12/2021 11:00,0.9,22.39,0.45,2201.33,0.05,6515.84,3495.46,92.4,84.88,3611.63,1
10/12/2021 3:00,0.9,22.85,0.45,2206.29,0.01,6130.31,3396.06,92.7,85.05,8082.58,1
17/10/2021 19:00,0.9,18.43,0.45,2178.95,0.01,6542.37,2997.03,95.09,83.17,2861.98,1
7/2/2022 11:00,0.92,20.26,0.45,2047.37,0.05,6817.08,3491.85,92.74,83.3,1515.59,1
11/2/2022 11:00,0.92,20.63,0.45,2061.64,-0.02,6491.13,3351.95,91.57,83.45,8694.15,1
11/12/2021 3:00,0.9,22.94,0.45,2197.87,0.01,6197.9,3503.61,92.81,84.9,8542.2,1
28/11/2021 3:00,0.9,22.43,0.46,2273.58,-0.02,6077.23,3292.46,92.52,84.17,3606.63,1
8/2/2022 11:00,0.92,22.26,0.45,2429.64,0.05,7011.52,3400.35,90.71,82.83,8037.86,1
30/11/2021 11:00,0.91,23.08,0.46,2252.25,-0.02,6194.56,3194.96,92.4,84.35,9626.64,1
21/9/2021 19:00,0.9,20.98,0.45,2143.95,0.05,6150.33,3207.58,109.98,86.5,7508.82,1
17/12/2021 3:00,0.9,22.73,0.45,2149.21,0.05,6429.88,3513.48,91.48,84.66,2340.85,1
31/10/2021 19:00,0.9,21.45,0.44,2259.16,0.01,7311.59,3151.79,91.38,82.64,19663.23,0
4/2/2022 11:00,0.92,19.41,0.45,2017.78,0.05,6538.7,3201.4,92.6,83.47,4568.73,0
26/11/2021 11:00,0.9,23.81,0.45,2208.69,-0.02,6340.76,3197.45,90.95,83.29,3707,0
13/1/2022 3:00,0.9,22.46,0.45,2420.03,0.05,7347.81,3398.12,94.14,82.59,3635.91,0
26/10/2021 11:00,0.9,20.87,0.45,2192.92,-0.06,6218.93,3213.76,91.75,83.69,3975.43,0
8/2/2022 19:00,0.92,22.42,0.45,2391.04,0.05,6966.29,3503.7,90.31,82.89,4969.46,0
13/12/2021 19:00,0.89,22.22,0.45,2159.87,0.05,6430.89,3583.78,95.6,85.42,3121.57,0
19/9/2021 3:00,0.9,21.13,0.45,2396.45,-0.02,6603.12,3248.17,93.22,85.47,34220.79,0
21/9/2021 3:00,0.9,21.24,0.45,2301.97,0.05,6999.67,3390.48,94.11,85.42,13693.58,0
23/9/2021 3:00,0.92,20.45,0.46,2195.92,0.01,5208.54,2994.88,95.29,85.96,11905.55,0
20/9/2021 11:00,0.9,21.05,0.45,2368.06,0.05,6673.22,3402.24,99.76,86.16,6251.25,0
6/12/2021 3:00,0.9,23.03,0.45,2187.81,0.01,6251.81,3392.29,94.83,84.69,1799.92,0
9/1/2022 3:00,0.93,23.24,0.45,2610.79,0.01,7157.38,3564.04,107.65,85,4408.05,0
9/1/2022 19:00,0.93,22.67,0.44,2171.59,0.01,7110.82,3390.57,101.91,83.3,2261.11,0
16/12/2021 19:00,0.9,22.44,0.45,2186.16,0.01,6602.96,3480.78,93.69,85.15,5418.31,0
21/9/2021 11:00,0.91,21.1,0.45,2199.68,0.05,6073.06,3299.76,112.34,90.48,39753.32,0
9/12/2021 11:00,0.9,22.78,0.45,2213.95,0.05,6233.45,3311.52,95.51,85.1,2735.39,0
2/11/2021 11:00,0.9,20.61,0.45,2229.42,-0.02,6528.69,3114.19,99.16,84.14,239.85,0
25/10/2021 3:00,0.9,21.41,0.45,2205.53,-0.06,6130.14,3200.11,101.01,84.5,2394.74,0
14/1/2022 3:00,0.9,22.59,0.45,2101.29,0.05,7264.53,3400.27,92.6,82.48,10876.2,0
4/2/2022 19:00,0.92,19.25,0.45,1984.28,0.01,5663.5,3409.2,95.42,83.69,2772.16,0
10/2/2022 11:00,0.92,21.53,0.45,2350.63,0.01,6903.53,3395.89,92.85,83.38,4083.6,0
3/2/2022 11:00,0.9,20.96,0.45,2179.7,0.05,5827.06,3295.81,92.29,82.43,2780.41,0
29/9/2021 3:00,0.9,22.41,0.45,2152.96,0.05,6161.68,3191.01,112.22,94.13,1394.67,0
6/12/2021 19:00,0.9,23.03,0.44,2218.15,0.05,6187.72,3291.86,95.45,84.98,8835.21,0
27/10/2021 3:00,0.9,20.46,0.45,2218.45,-0.02,6105.94,3304.22,92.1,83.63,5280.64,0
13/2/2022 11:00,0.84,24.11,0.45,1989.39,0.09,7257.02,3598.97,90.05,83.05,6291.68,0
20/10/2021 19:00,0.9,20.81,0.45,2222.96,-0.02,6749.49,2993.68,94.25,83.9,3431.96,0
28/10/2021 3:00,0.9,21.31,0.45,2178.95,-0.02,6135.31,3206.8,92.08,83.86,14598.69,0
7/2/2022 19:00,0.92,21.53,0.45,2418.83,0.09,6960.28,3614.25,91.55,82.95,4796.62,0
17/12/2021 19:00,0.77,68.91,0.46,6738.3,-0.02,2328.76,1757.02,112.39,95.54,254.32,0
24/9/2021 3:00,0.96,0,0.58,2063.59,0.01,6133.14,2418.69,115.61,100.94,5462.99,0
22/9/2021 11:00,0.9,22.69,0.45,2211.99,0.01,5525.14,3097.11,100.71,85.79,2480.04,0
29/9/2021 11:00,0.74,31.11,0.47,6747.16,-0.06,1241.44,1611.79,113.59,89.61,25112.43,0
